,time,open,high,low,close,vwap,volume,count
274,1699344000,1.06959,1.07055,1.06952,1.07019,1.07007,285009.44333830,501
275,1699347600,1.07019,1.07026,1.06829,1.06839,1.06922,331808.35741475,567
276,1699351200,1.06835,1.06976,1.06803,1.06826,1.06857,249745.68632991,485
277,1699354800,1.06811,1.06827,1.06670,1.06711,1.06721,118076.21405760,353
278,1699358400,1.06712,1.06819,1.06683,1.06771,1.06754,307520.65924531,395
279,1699362000,1.06761,1.06895,1.06693,1.06730,1.06776,350043.52702702,485
280,1699365600,1.06728,1.06788,1.06597,1.06737,1.06681,701072.85015897,600
281,1699369200,1.06690,1.06864,1.06669,1.06821,1.06775,381904.41749082,893
282,1699372800,1.06830,1.06880,1.06776,1.06827,1.06830,81223.38321362,377
283,1699376400,1.06819,1.06837,1.06681,1.06733,1.06757,264275.84224878,581
284,1699380000,1.06744,1.06987,1.06726,1.06957,1.06849,268666.37952008,532
285,1699383600,1.06951,1.07014,1.06902,1.06914,1.06955,279251.89233315,429
286,1699387200,1.06915,1.06966,1.06860,1.06945,1.06922,128898.07174486,415
287,1699390800,1.06939,1.07009,1.06926,1.07002,1.06967,82591.47590448,638
288,1699394400,1.07001,1.07016,1.06920,1.06960,1.06965,166250.91195393,1367
289,1699398000,1.06960,1.06973,1.06908,1.06937,1.06937,55589.02340616,720
290,1699401600,1.06937,1.06951,1.06858,1.06870,1.06922,46965.20862432,429
291,1699405200,1.06869,1.06901,1.06842,1.06888,1.06868,62399.96599720,548
292,1699408800,1.06880,1.06944,1.06854,1.06896,1.06883,122837.79204296,342
293,1699412400,1.06898,1.06916,1.06851,1.06866,1.06890,47634.53738560,379
294,1699416000,1.06863,1.06881,1.06840,1.06873,1.06862,23183.49544113,202
295,1699419600,1.06873,1.06878,1.06788,1.06794,1.06803,174913.38726929,206
296,1699423200,1.06810,1.06857,1.06793,1.06800,1.06825,134155.15337526,565
297,1699426800,1.06808,1.06830,1.06732,1.06794,1.06788,157404.09203218,1320
298,1699430400,1.06794,1.06820,1.06700,1.06707,1.06746,130568.36213924,802
299,1699434000,1.06702,1.06712,1.06629,1.06674,1.06678,289253.23920098,1096
300,1699437600,1.06673,1.06685,1.06615,1.06685,1.06663,137746.26656572,524
301,1699441200,1.06685,1.06799,1.06642,1.06771,1.06725,320039.33146233,797
302,1699444800,1.06774,1.06774,1.06651,1.06690,1.06727,285203.70437521,1120
