,time,open,high,low,close,vwap,volume,count
272,1700814900,0.86967,0.86967,0.86943,0.86943,0.86962,2810.30802254,15
273,1700815200,0.86933,0.86957,0.86922,0.86957,0.86935,4167.34020007,13
274,1700815500,0.86969,0.86969,0.86960,0.86963,0.86962,2811.12445003,6
275,1700815800,0.86948,0.86948,0.86931,0.86940,0.86942,8852.37774191,9
276,1700816100,0.86943,0.86960,0.86925,0.86925,0.86944,13007.81978055,15
277,1700816400,0.86950,0.86957,0.86935,0.86947,0.86946,1759.01562411,14
278,1700816700,0.86939,0.86943,0.86933,0.86936,0.86938,1236.35897272,10
279,1700817000,0.86933,0.86939,0.86925,0.86933,0.86929,7048.08234712,9
280,1700817300,0.86937,0.86938,0.86932,0.86938,0.86935,7808.60578050,7
281,1700817600,0.86919,0.86926,0.86889,0.86889,0.86903,6307.20544351,15
282,1700817900,0.86889,0.86903,0.86889,0.86903,0.86892,2048.57402177,5
283,1700818200,0.86902,0.86929,0.86900,0.86929,0.86917,6156.66360422,11
284,1700818500,0.86926,0.86931,0.86907,0.86915,0.86923,3823.87964936,16
285,1700818800,0.86915,0.86942,0.86908,0.86934,0.86918,1786.56902110,7
286,1700819100,0.86921,0.86933,0.86921,0.86933,0.86930,1928.53328498,4
287,1700819400,0.86926,0.86943,0.86926,0.86929,0.86937,2513.58162650,8
288,1700819700,0.86931,0.86931,0.86897,0.86897,0.86912,6656.98457527,18
289,1700820000,0.86901,0.86914,0.86893,0.86900,0.86909,2387.65210799,15
290,1700820300,0.86908,0.86919,0.86906,0.86916,0.86912,4669.57162899,11
291,1700820600,0.86916,0.86918,0.86902,0.86902,0.86910,2824.59499495,7
292,1700820900,0.86899,0.86899,0.86892,0.86892,0.86897,310.74628319,3
293,1700821200,0.86890,0.86890,0.86875,0.86875,0.86888,5060.40548978,5
294,1700821500,0.86875,0.86878,0.86854,0.86854,0.86873,7775.95946301,10
295,1700821800,0.86847,0.86854,0.86835,0.86854,0.86841,9341.19788535,17
296,1700822100,0.86854,0.86859,0.86836,0.86844,0.86851,2707.75935858,7
297,1700822400,0.86849,0.86890,0.86849,0.86858,0.86885,54834.20890522,25
298,1700822700,0.86857,0.86858,0.86839,0.86839,0.86854,4937.46321616,4
299,1700823000,0.86825,0.86837,0.86825,0.86837,0.86831,1535.96326776,9
300,1700823300,0.86840,0.86854,0.86838,0.86849,0.86847,1198.95737430,8
301,1700823600,0.86841,0.86865,0.86834,0.86861,0.86857,35093.36302852,20
302,1700823900,0.86869,0.86879,0.86866,0.86872,0.86869,4828.42485247,7
303,1700824200,0.86873,0.86886,0.86873,0.86886,0.86874,665.52524521,3
304,1700824500,0.86890,0.86912,0.86887,0.86910,0.86899,12848.46785729,25
305,1700824800,0.86919,0.86919,0.86913,0.86918,0.86915,4977.38227472,6
306,1700825100,0.86929,0.86936,0.86922,0.86936,0.86931,1495.69027867,5
307,1700825400,0.86923,0.86923,0.86917,0.86917,0.86919,712.76012318,3
308,1700825700,0.86911,0.86911,0.86880,0.86891,0.86889,2027.28014534,8
309,1700826000,0.86892,0.86892,0.86878,0.86878,0.86888,2430.10352638,3
310,1700826300,0.86868,0.86871,0.86857,0.86857,0.86870,3236.08687319,4
311,1700826600,0.86863,0.86944,0.86858,0.86858,0.86912,48484.69241475,19
312,1700826900,0.86857,0.86865,0.86851,0.86861,0.86858,3373.87740007,7
313,1700827200,0.86859,0.86930,0.86859,0.86869,0.86898,97493.70896009,30
314,1700827500,0.86868,0.86874,0.86856,0.86856,0.86860,4071.23959319,5
315,1700827800,0.86851,0.86861,0.86851,0.86859,0.86856,1841.27621898,10
316,1700828100,0.86864,0.86880,0.86861,0.86874,0.86875,10144.98577960,15
317,1700828400,0.86865,0.86882,0.86864,0.86867,0.86876,544.99312755,6
318,1700828700,0.86886,0.86892,0.86862,0.86870,0.86882,3641.76990586,10
319,1700829000,0.86874,0.86881,0.86872,0.86879,0.86877,1188.85191296,9
320,1700829300,0.86840,0.86840,0.86819,0.86830,0.86826,8506.87674723,16
321,1700829600,0.86842,0.86848,0.86812,0.86812,0.86836,8801.93630937,17
322,1700829900,0.86811,0.86821,0.86802,0.86821,0.86816,9920.71411379,16
323,1700830200,0.86825,0.86825,0.86812,0.86812,0.86817,9851.43282192,9
324,1700830500,0.86814,0.86819,0.86788,0.86788,0.86812,6661.97456805,14
